contig_id,cluster_id
NODE_2070_length_2285_cov_3.482063,21
NODE_1479_length_2841_cov_2.037688,16
NODE_702_length_4807_cov_5.061237,21
NODE_2652_length_1966_cov_4.294610,11
NODE_6895_length_1172_cov_1.608774,24
NODE_2140_length_2241_cov_3.090119,16
NODE_7761_length_1102_cov_1.479465,28
NODE_1570_length_2725_cov_2.283521,11
NODE_4567_length_1464_cov_2.880057,16
NODE_3968_length_1578_cov_3.075509,7
NODE_986_length_3770_cov_3.687483,11
NODE_3326_length_1733_cov_2.616806,21
NODE_7412_length_1129_cov_1.638734,28
NODE_9146_length_1010_cov_1.499476,28
NODE_8845_length_1027_cov_6.527778,24
NODE_4006_length_1570_cov_2.975578,11
NODE_5651_length_1304_cov_1.629303,28
NODE_3342_length_1728_cov_3.249851,2
NODE_1064_length_3540_cov_3.441033,7
NODE_5986_length_1263_cov_2.033940,20
NODE_2185_length_2217_cov_3.127197,7
NODE_1083_length_3498_cov_2.476329,3
NODE_7149_length_1149_cov_2.658135,20
NODE_1532_length_2774_cov_2.825303,16
NODE_4013_length_1568_cov_3.952412,7
NODE_3599_length_1666_cov_3.166356,16
NODE_5966_length_1265_cov_1.775207,11
NODE_2415_length_2086_cov_24.749877,2
NODE_8197_length_1071_cov_2.156496,28
NODE_3765_length_1626_cov_1.662635,11
NODE_1834_length_2463_cov_2.350083,7
NODE_7491_length_1123_cov_1.472846,28
NODE_5963_length_1265_cov_2.770248,11
NODE_1517_length_2789_cov_2.577176,27
NODE_7674_length_1109_cov_1.397533,31
NODE_8649_length_1040_cov_1.681218,28
NODE_8501_length_1050_cov_1.853266,20
NODE_3031_length_1822_cov_3.935484,9
NODE_521_length_5871_cov_6.343019,2
NODE_9151_length_1009_cov_2.520964,20
NODE_9010_length_1018_cov_1.475597,28
NODE_2623_length_1978_cov_2.193968,20
NODE_9292_length_1002_cov_1.744456,16
NODE_2491_length_2044_cov_2.583710,20
NODE_8246_length_1067_cov_2.683794,11
NODE_1849_length_2449_cov_3.331245,7
NODE_2650_length_1967_cov_2.401674,16
NODE_7846_length_1094_cov_2.168431,6
NODE_8606_length_1043_cov_1.998988,28
NODE_3874_length_1601_cov_1.687581,26
NODE_2369_length_2110_cov_2.763504,3
NODE_1844_length_2453_cov_2.527523,29
NODE_5120_length_1377_cov_1.878971,28
NODE_4305_length_1511_cov_1.837225,6
NODE_4341_length_1505_cov_1.862759,7
NODE_8375_length_1059_cov_1.754980,6
NODE_7490_length_1123_cov_1.536517,21
NODE_3149_length_1788_cov_2.826313,11
NODE_1917_length_2392_cov_3.848952,6
NODE_2526_length_2025_cov_2.629949,28
NODE_9113_length_1012_cov_1.253918,28
NODE_3557_length_1679_cov_1.632389,28
NODE_5143_length_1372_cov_3.584662,21
NODE_5885_length_1276_cov_1.678952,7
NODE_5445_length_1329_cov_2.460754,3
NODE_4738_length_1435_cov_1.865942,3
NODE_2163_length_2229_cov_9.005060,27
NODE_8795_length_1031_cov_1.037910,28
NODE_2837_length_1891_cov_3.295207,11
NODE_2056_length_2302_cov_2.695149,3
NODE_3109_length_1802_cov_2.101889,20
NODE_5680_length_1300_cov_1.988755,7
NODE_7688_length_1107_cov_2.641635,3
NODE_8504_length_1050_cov_1.664322,3
NODE_9046_length_1016_cov_1.902185,28
NODE_2442_length_2069_cov_2.056107,28
NODE_1097_length_3460_cov_2.635242,2
NODE_2639_length_1972_cov_1.811685,28
NODE_6159_length_1243_cov_2.251684,28
NODE_4090_length_1552_cov_1.794255,6
NODE_4225_length_1526_cov_2.668933,11
NODE_3243_length_1755_cov_2.768824,16
NODE_1693_length_2586_cov_5.205847,29
NODE_3930_length_1589_cov_1.564537,28
NODE_8586_length_1044_cov_1.994944,28
NODE_7974_length_1085_cov_2.894175,20
NODE_389_length_7318_cov_5.016247,30
NODE_4811_length_1422_cov_2.449159,3
NODE_8071_length_1079_cov_2.040039,2
NODE_777_length_4491_cov_3.874887,11
NODE_2700_length_1946_cov_3.455843,11
NODE_7824_length_1096_cov_2.490874,16
NODE_8574_length_1045_cov_1.596970,31
NODE_4084_length_1553_cov_2.069426,28
NODE_5784_length_1285_cov_4.939837,2
NODE_3933_length_1588_cov_1.867580,28
NODE_6103_length_1250_cov_1.948954,6
NODE_6854_length_1175_cov_1.558036,2
NODE_2360_length_2113_cov_3.400875,21
NODE_352_length_7878_cov_3.461588,27
NODE_6134_length_1246_cov_2.042821,3
NODE_5671_length_1301_cov_2.101926,20
NODE_8614_length_1042_cov_3.177305,16
NODE_7871_length_1092_cov_17.998071,2
NODE_5255_length_1353_cov_1.862096,28
NODE_1812_length_2485_cov_2.120576,3
NODE_4241_length_1521_cov_2.942701,11
NODE_8408_length_1057_cov_1.895210,3
NODE_8893_length_1025_cov_1.896907,28
NODE_5380_length_1337_cov_1.865835,3
NODE_2021_length_2326_cov_2.607662,20
NODE_4327_length_1506_cov_2.239145,3
NODE_6749_length_1186_cov_1.550840,24
NODE_6432_length_1216_cov_1.846684,28
NODE_4449_length_1483_cov_4.382353,2
NODE_4882_length_1409_cov_2.194978,16
NODE_3722_length_1635_cov_1.953165,28
NODE_2754_length_1928_cov_2.724506,7
NODE_7917_length_1088_cov_4.876089,2
NODE_7647_length_1111_cov_1.596591,20
NODE_4611_length_1458_cov_2.149679,11
NODE_1129_length_3404_cov_2.817259,16
NODE_4314_length_1509_cov_2.643054,9
NODE_8563_length_1046_cov_1.021191,7
NODE_2705_length_1944_cov_2.408682,6
NODE_9028_length_1017_cov_1.840956,28
NODE_1668_length_2615_cov_3.591016,11
NODE_1516_length_2792_cov_3.049324,11
NODE_1287_length_3126_cov_3.387496,21
NODE_9241_length_1005_cov_1.491579,28
NODE_5253_length_1353_cov_2.184900,21
NODE_380_length_7453_cov_5.412679,0
NODE_737_length_4635_cov_4.719869,0
NODE_17_length_73411_cov_4.839959,0
NODE_7442_length_1126_cov_1.886088,7
NODE_6736_length_1187_cov_2.114841,7
NODE_766_length_4535_cov_3.233482,7
NODE_396_length_7249_cov_3.245621,27
NODE_9000_length_1018_cov_2.373832,20
NODE_2731_length_1935_cov_3.298936,2
NODE_8425_length_1056_cov_1.081918,28
NODE_4328_length_1506_cov_2.188146,20
NODE_8647_length_1040_cov_1.801015,24
NODE_5225_length_1359_cov_1.752301,28
NODE_6760_length_1184_cov_3.070859,21
NODE_8450_length_1053_cov_2.701403,11
NODE_7628_length_1112_cov_1.843898,2
NODE_6892_length_1172_cov_1.869293,20
NODE_8887_length_1025_cov_2.265979,28
NODE_7062_length_1157_cov_1.315789,20
NODE_3093_length_1805_cov_2.313714,28
NODE_1963_length_2358_cov_2.222753,3
NODE_8360_length_1060_cov_1.757214,6
NODE_4255_length_1519_cov_2.659836,20
NODE_9311_length_1001_cov_1.466173,28
NODE_1782_length_2509_cov_3.200896,16
NODE_8981_length_1019_cov_2.918050,3
NODE_1377_length_3005_cov_3.018644,16
NODE_6862_length_1174_cov_2.653262,11
NODE_8336_length_1062_cov_1.451837,28
NODE_392_length_7289_cov_3.577550,7
NODE_6480_length_1211_cov_2.460208,3
NODE_3120_length_1798_cov_3.212278,11
NODE_6169_length_1242_cov_2.099410,3
NODE_4712_length_1439_cov_1.297688,28
NODE_185_length_13777_cov_3.642180,30
NODE_5333_length_1343_cov_2.118012,20
NODE_5546_length_1318_cov_2.163895,6
NODE_8789_length_1031_cov_1.654713,24
NODE_4220_length_1527_cov_2.729620,11
NODE_6194_length_1240_cov_1.482700,28
NODE_6978_length_1163_cov_2.111011,20
NODE_6708_length_1189_cov_3.245150,11
NODE_3274_length_1747_cov_2.011229,6
NODE_778_length_4491_cov_2.395401,3
NODE_3138_length_1792_cov_2.112838,7
NODE_4367_length_1499_cov_3.229917,16
NODE_5965_length_1265_cov_2.031405,7
NODE_2690_length_1954_cov_1.494471,6
NODE_8079_length_1079_cov_1.683594,7
NODE_9031_length_1017_cov_1.508316,3
NODE_2349_length_2120_cov_2.463923,3
NODE_1602_length_2694_cov_4.427056,2
NODE_4887_length_1409_cov_1.751108,28
NODE_1361_length_3026_cov_8.650286,29
NODE_8711_length_1035_cov_2.633673,24
NODE_7455_length_1125_cov_2.608411,16
NODE_3596_length_1667_cov_8.944169,2
NODE_2725_length_1939_cov_1.696391,2
NODE_6890_length_1172_cov_2.100269,6
NODE_8174_length_1073_cov_1.846758,6
NODE_3127_length_1797_cov_1.996556,2
NODE_8064_length_1080_cov_1.802927,20
NODE_1878_length_2423_cov_2.872044,21
NODE_3935_length_1587_cov_2.250000,28
NODE_6726_length_1188_cov_2.068844,20
NODE_1746_length_2539_cov_4.035829,21
NODE_5164_length_1370_cov_2.077567,20
NODE_3232_length_1758_cov_3.257780,3
NODE_2645_length_1969_cov_2.370428,6
NODE_4498_length_1475_cov_1.707042,3
NODE_4273_length_1516_cov_2.320329,24
NODE_369_length_7615_cov_3.523810,7
NODE_1230_length_3206_cov_3.119645,3
NODE_2342_length_2125_cov_2.678744,6
NODE_3464_length_1704_cov_1.759248,20
NODE_3868_length_1601_cov_2.315653,20
NODE_5607_length_1309_cov_1.627592,11
NODE_1538_length_2764_cov_2.598007,3
NODE_7949_length_1086_cov_2.677983,28
NODE_2891_length_1874_cov_7.884552,31
NODE_2034_length_2317_cov_2.839965,16
NODE_5528_length_1320_cov_1.804743,20
NODE_2275_length_2163_cov_3.303131,3
NODE_7054_length_1157_cov_1.910163,7
NODE_3769_length_1625_cov_1.668153,28
NODE_2829_length_1895_cov_2.617391,21
NODE_7921_length_1088_cov_2.181994,3
NODE_2521_length_2028_cov_1.924480,28
NODE_1970_length_2353_cov_3.067885,16
NODE_5134_length_1374_cov_3.394996,7
NODE_4819_length_1421_cov_1.803807,28
NODE_2711_length_1942_cov_2.032326,6
NODE_6328_length_1225_cov_3.381197,28
NODE_9270_length_1003_cov_2.516878,7
NODE_9259_length_1004_cov_1.804004,28
NODE_6585_length_1201_cov_2.651832,20
NODE_1592_length_2706_cov_2.053565,7
NODE_8186_length_1072_cov_2.190757,14
NODE_2488_length_2045_cov_4.281407,21
NODE_8500_length_1050_cov_1.866332,28
NODE_8542_length_1047_cov_1.762097,24
NODE_574_length_5475_cov_3.384871,30
NODE_533_length_5774_cov_3.425249,7
NODE_7568_length_1116_cov_2.467484,28
NODE_7152_length_1149_cov_2.004570,20
NODE_5033_length_1388_cov_2.638410,20
NODE_1577_length_2717_cov_3.375282,11
NODE_3028_length_1824_cov_2.698700,7
NODE_1921_length_2391_cov_1.935360,20
NODE_314_length_8648_cov_3.706971,30
NODE_6802_length_1180_cov_2.724444,21
NODE_4804_length_1423_cov_3.975877,6
NODE_7630_length_1112_cov_1.588458,28
NODE_253_length_10670_cov_4.951861,0
NODE_9078_length_1014_cov_1.833160,20
NODE_6815_length_1179_cov_2.026690,20
NODE_984_length_3783_cov_3.156652,16
NODE_5662_length_1302_cov_2.866881,2
NODE_3824_length_1611_cov_3.401028,11
NODE_2739_length_1933_cov_1.893504,20
NODE_5757_length_1289_cov_2.548622,2
NODE_4117_length_1547_cov_1.846515,16
NODE_1038_length_3636_cov_2.773806,11
NODE_5985_length_1263_cov_2.127483,28
NODE_5296_length_1348_cov_1.523589,24
NODE_810_length_4368_cov_3.654997,11
NODE_9069_length_1015_cov_1.217708,28
NODE_1553_length_2748_cov_3.009655,21
NODE_4916_length_1404_cov_2.316531,7
NODE_4199_length_1531_cov_4.358401,0
NODE_6236_length_1236_cov_1.012701,7
NODE_7849_length_1094_cov_1.690087,6
NODE_274_length_9843_cov_3.239273,7
NODE_98_length_24352_cov_4.555748,0
NODE_7505_length_1121_cov_1.934334,6
NODE_2341_length_2126_cov_2.034283,28
NODE_8581_length_1044_cov_3.691608,21
NODE_6208_length_1238_cov_2.457312,20
NODE_1829_length_2469_cov_2.101906,20
NODE_6591_length_1200_cov_3.754585,2
NODE_4258_length_1519_cov_1.857923,28
NODE_1819_length_2478_cov_1.643830,28
NODE_1337_length_3052_cov_3.395395,16
NODE_353_length_7871_cov_5.451510,2
NODE_3315_length_1736_cov_2.060678,6
NODE_3985_length_1575_cov_2.078289,28
NODE_3519_length_1690_cov_2.482569,16
NODE_2991_length_1833_cov_1.973003,20
NODE_7456_length_1125_cov_2.488785,11
NODE_3490_length_1699_cov_1.605839,20
NODE_6024_length_1258_cov_1.643392,28
NODE_6955_length_1166_cov_1.406841,28
NODE_1288_length_3126_cov_2.997395,3
NODE_742_length_4623_cov_3.085814,21
NODE_5278_length_1350_cov_1.955212,24
NODE_69_length_29304_cov_4.558959,30
NODE_1225_length_3214_cov_2.876227,2
NODE_5907_length_1272_cov_1.955629,6
NODE_291_length_9331_cov_3.693834,30
NODE_2611_length_1985_cov_3.172539,11
NODE_6404_length_1218_cov_2.030095,28
NODE_5932_length_1269_cov_1.717463,11
NODE_1536_length_2767_cov_1.989676,6
NODE_6670_length_1193_cov_1.687170,28
NODE_1724_length_2559_cov_1.997204,3
NODE_8904_length_1024_cov_2.661507,2
NODE_1026_length_3665_cov_2.685873,16
NODE_5959_length_1266_cov_1.691990,6
NODE_8398_length_1058_cov_1.495513,28
NODE_4017_length_1567_cov_1.627646,28
NODE_1741_length_2541_cov_2.425181,7
NODE_4398_length_1493_cov_4.992350,21
NODE_29_length_53497_cov_5.056042,27
NODE_2599_length_1988_cov_4.749612,29
NODE_3198_length_1770_cov_2.610496,11
NODE_8797_length_1030_cov_3.577436,21
NODE_8058_length_1080_cov_2.150244,20
NODE_3060_length_1812_cov_4.063745,21
NODE_5882_length_1276_cov_1.818182,3
NODE_2179_length_2221_cov_2.044321,7
NODE_8753_length_1033_cov_2.534765,20
NODE_5543_length_1318_cov_3.109264,21
NODE_6311_length_1227_cov_2.146758,21
NODE_5943_length_1267_cov_2.576733,16
NODE_6183_length_1241_cov_2.232715,7
NODE_1127_length_3408_cov_2.681181,7
NODE_9061_length_1015_cov_1.909375,28
NODE_381_length_7453_cov_5.362260,0
NODE_308_length_8751_cov_5.049793,0
NODE_3898_length_1597_cov_2.187419,3
NODE_3042_length_1817_cov_2.131101,24
NODE_3462_length_1704_cov_2.551243,28
NODE_2019_length_2327_cov_2.481514,7
NODE_1061_length_3549_cov_2.493703,16
NODE_7083_length_1155_cov_1.474545,24
NODE_3603_length_1666_cov_1.945376,20
NODE_5293_length_1348_cov_1.739366,20
NODE_4783_length_1427_cov_2.287172,16
NODE_5418_length_1333_cov_1.829421,21
NODE_1112_length_3428_cov_3.400830,16
NODE_7757_length_1102_cov_1.763133,28
NODE_3311_length_1737_cov_3.579073,21
NODE_6757_length_1185_cov_1.524779,2
NODE_9070_length_1014_cov_3.361835,28
NODE_824_length_4308_cov_3.331531,2
NODE_7997_length_1084_cov_1.827988,28
NODE_5480_length_1325_cov_3.508661,30
NODE_3559_length_1678_cov_2.838571,11
NODE_8791_length_1031_cov_1.568648,28
NODE_8810_length_1030_cov_1.367179,11
NODE_8095_length_1078_cov_1.834800,6
NODE_6021_length_1258_cov_2.014963,2
NODE_4035_length_1562_cov_6.688122,31
NODE_74_length_28033_cov_4.993030,0
NODE_2155_length_2232_cov_1.774001,28
NODE_239_length_10940_cov_3.182545,16
NODE_257_length_10484_cov_4.751846,0
NODE_4584_length_1462_cov_2.337598,20
NODE_8924_length_1023_cov_2.214876,20
NODE_1000_length_3730_cov_4.851701,21
NODE_2558_length_2007_cov_2.327357,7
NODE_7960_length_1086_cov_1.967022,28
NODE_2989_length_1834_cov_2.093873,3
NODE_376_length_7537_cov_4.086608,21
NODE_1219_length_3223_cov_7.132891,29
NODE_5283_length_1349_cov_3.014683,2
NODE_4331_length_1506_cov_1.885596,3
NODE_7721_length_1104_cov_2.599619,20
NODE_3628_length_1661_cov_2.605230,2
NODE_5001_length_1392_cov_1.577412,28
NODE_6646_length_1195_cov_2.372807,6
NODE_3573_length_1674_cov_2.435454,3
NODE_6765_length_1184_cov_1.794508,20
NODE_7481_length_1123_cov_2.351124,16
NODE_5294_length_1348_cov_1.672080,20
NODE_2110_length_2260_cov_2.693424,3
NODE_2689_length_1954_cov_3.328594,11
NODE_4883_length_1409_cov_2.031019,3
NODE_7123_length_1152_cov_1.403829,28
NODE_4170_length_1537_cov_2.217274,28
NODE_5572_length_1315_cov_1.307937,28
NODE_2088_length_2273_cov_3.591975,21
NODE_3866_length_1601_cov_3.411384,16
NODE_5041_length_1387_cov_1.886637,28
NODE_196_length_13305_cov_4.079472,30
NODE_1326_length_3063_cov_2.100399,27
NODE_148_length_16904_cov_5.829960,21
NODE_3210_length_1766_cov_1.582700,20
NODE_8495_length_1050_cov_2.315578,2
NODE_2372_length_2110_cov_1.987835,28
NODE_9016_length_1017_cov_3.030146,11
NODE_7011_length_1161_cov_1.528029,28
NODE_1705_length_2575_cov_2.751984,16
NODE_3958_length_1581_cov_3.456094,30
NODE_8357_length_1060_cov_1.965174,28
NODE_3204_length_1768_cov_2.327496,28
NODE_5496_length_1323_cov_2.791009,31
NODE_3522_length_1688_cov_20.770361,31
NODE_6376_length_1220_cov_2.948498,21
NODE_3853_length_1604_cov_1.803099,24
NODE_8059_length_1080_cov_2.026341,28
NODE_2810_length_1905_cov_1.934054,20
NODE_2978_length_1840_cov_2.940056,16
NODE_3391_length_1717_cov_2.428400,7
NODE_1535_length_2767_cov_3.046091,30
NODE_413_length_6974_cov_3.453967,30
NODE_1313_length_3084_cov_2.525256,16
NODE_385_length_7385_cov_3.089086,16
NODE_8960_length_1021_cov_1.902692,3
NODE_2060_length_2294_cov_4.220188,21
NODE_8002_length_1084_cov_1.605442,6
NODE_8343_length_1061_cov_1.612326,28
NODE_3906_length_1594_cov_2.790123,11
NODE_3261_length_1750_cov_2.158702,20
NODE_8154_length_1074_cov_2.359176,20
NODE_5072_length_1383_cov_2.451807,20
NODE_7833_length_1096_cov_1.828050,20
NODE_6777_length_1183_cov_1.537234,20
NODE_8829_length_1029_cov_1.637577,28
NODE_3022_length_1825_cov_2.598870,7
NODE_9043_length_1016_cov_2.126951,24
NODE_6200_length_1239_cov_1.852196,20
NODE_2385_length_2103_cov_1.885742,6
NODE_7497_length_1122_cov_1.978444,7
NODE_5441_length_1330_cov_3.029020,2
NODE_5860_length_1278_cov_1.876533,28
NODE_8118_length_1077_cov_1.417808,2
NODE_2924_length_1859_cov_2.131929,20
NODE_8505_length_1050_cov_1.606030,17
NODE_3670_length_1647_cov_2.214196,3
NODE_2710_length_1942_cov_2.521463,20
NODE_3802_length_1615_cov_1.591026,28
NODE_9186_length_1007_cov_2.336134,3
NODE_8544_length_1047_cov_1.625000,28
NODE_956_length_3856_cov_3.271507,6
NODE_1802_length_2492_cov_2.858843,6
NODE_3736_length_1632_cov_2.372226,20
NODE_2681_length_1957_cov_2.082545,3
NODE_7233_length_1143_cov_3.230699,11
NODE_6677_length_1192_cov_1.406332,28
NODE_848_length_4224_cov_2.329096,16
NODE_2670_length_1960_cov_2.123885,20
NODE_1658_length_2632_cov_2.902212,2
NODE_4674_length_1447_cov_3.566092,7
NODE_969_length_3822_cov_4.607911,2
NODE_851_length_4209_cov_7.098459,21
NODE_304_length_8811_cov_8.573435,27
NODE_8440_length_1054_cov_2.243243,6
NODE_2750_length_1928_cov_5.619861,2
NODE_1686_length_2594_cov_1.930288,6
NODE_2346_length_2122_cov_3.041122,11
NODE_7656_length_1110_cov_2.169668,7
NODE_7080_length_1155_cov_2.021818,6
NODE_5895_length_1274_cov_1.872847,24
NODE_2628_length_1975_cov_2.335938,3
NODE_7778_length_1100_cov_1.807656,6
NODE_8879_length_1026_cov_1.485067,28
NODE_6887_length_1173_cov_1.400716,3
NODE_6875_length_1173_cov_3.533989,21
NODE_996_length_3740_cov_2.679512,3
NODE_7262_length_1141_cov_2.424494,20
NODE_5816_length_1283_cov_1.855863,3
NODE_8216_length_1070_cov_1.428571,28
NODE_6808_length_1180_cov_1.679111,6
NODE_6238_length_1235_cov_2.609322,20
NODE_7122_length_1152_cov_1.515041,6
NODE_6564_length_1203_cov_1.830139,3
NODE_6693_length_1190_cov_3.953304,31
NODE_2949_length_1851_cov_1.905345,28
NODE_5654_length_1303_cov_2.640224,7
NODE_603_length_5316_cov_3.331306,7
NODE_8657_length_1039_cov_2.255081,28
NODE_1542_length_2761_cov_7.303769,2
NODE_8868_length_1026_cov_2.606591,11
NODE_4450_length_1483_cov_1.957283,20
NODE_3912_length_1592_cov_2.018868,6
NODE_7052_length_1157_cov_2.661525,11
NODE_1478_length_2844_cov_3.036931,7
NODE_2819_length_1900_cov_3.273171,21
NODE_5969_length_1264_cov_4.295285,21
NODE_4750_length_1433_cov_2.373730,16
NODE_2238_length_2187_cov_2.372420,11
NODE_1331_length_3057_cov_5.471686,2
NODE_3778_length_1622_cov_3.713465,16
NODE_6812_length_1179_cov_3.847865,7
NODE_2817_length_1903_cov_2.526515,19
NODE_6069_length_1253_cov_2.287145,6
NODE_2775_length_1920_cov_3.882038,29
NODE_9039_length_1016_cov_2.463059,16
NODE_5612_length_1308_cov_2.881085,21
NODE_917_length_3994_cov_3.277989,20
NODE_5213_length_1361_cov_2.300153,7
NODE_3757_length_1627_cov_2.311705,3
NODE_2643_length_1969_cov_3.182863,3
NODE_1062_length_3545_cov_2.139255,20
NODE_7197_length_1146_cov_1.748854,28
NODE_5089_length_1381_cov_1.798643,3
NODE_7740_length_1103_cov_1.943702,6
NODE_4596_length_1460_cov_1.982206,20
NODE_3892_length_1598_cov_1.771873,20
NODE_2_length_160742_cov_5.743103,27
NODE_2227_length_2191_cov_3.225655,28
NODE_3095_length_1805_cov_1.633714,28
NODE_2852_length_1888_cov_1.962357,3
NODE_4007_length_1570_cov_2.837624,7
NODE_4681_length_1445_cov_2.715108,21
NODE_4890_length_1408_cov_3.617886,21
NODE_944_length_3899_cov_4.007024,21
NODE_7005_length_1161_cov_2.245931,2
NODE_911_length_4007_cov_2.500000,3
NODE_3125_length_1797_cov_2.442595,7
NODE_9210_length_1006_cov_1.824395,11
NODE_5782_length_1286_cov_1.583266,28
NODE_3115_length_1801_cov_1.763459,2
NODE_5527_length_1320_cov_1.909091,3
NODE_4338_length_1505_cov_2.184828,24
NODE_6249_length_1234_cov_14.424936,6
NODE_6277_length_1231_cov_1.681122,28
NODE_4926_length_1403_cov_1.939169,3
NODE_6725_length_1188_cov_2.539276,28
NODE_295_length_9169_cov_3.554861,7
NODE_3442_length_1709_cov_2.025393,20
NODE_8195_length_1071_cov_2.938976,11
NODE_3471_length_1702_cov_2.582271,3
NODE_4946_length_1400_cov_1.832714,2
NODE_3017_length_1826_cov_12.996612,2
NODE_6534_length_1206_cov_1.842745,3
NODE_8409_length_1057_cov_1.773453,3
NODE_8457_length_1053_cov_1.973948,9
NODE_4829_length_1419_cov_1.920088,20
NODE_6896_length_1172_cov_1.585497,28
NODE_4983_length_1394_cov_2.504854,20
NODE_6672_length_1192_cov_2.818821,11
NODE_5569_length_1315_cov_1.963492,20
NODE_1364_length_3026_cov_2.685291,3
NODE_6_length_123749_cov_5.222137,30
NODE_4558_length_1465_cov_3.120567,16
NODE_2436_length_2072_cov_2.194844,14
NODE_1421_length_2933_cov_5.478110,21
NODE_2497_length_2041_cov_2.557905,30
NODE_3807_length_1613_cov_4.101412,2
NODE_288_length_9413_cov_9.444860,29
NODE_8170_length_1073_cov_2.150295,28
NODE_8599_length_1043_cov_2.614372,20
NODE_4215_length_1528_cov_1.790903,28
NODE_1793_length_2503_cov_2.268382,3
NODE_6071_length_1253_cov_2.256260,6
NODE_5289_length_1348_cov_2.633411,20
NODE_2730_length_1937_cov_1.928799,3
NODE_113_length_21176_cov_5.566214,30
NODE_2319_length_2137_cov_2.968780,2
NODE_8323_length_1062_cov_2.837140,11
NODE_6707_length_1189_cov_14.934744,31
NODE_6976_length_1163_cov_2.340253,11
NODE_8520_length_1049_cov_1.342052,28
NODE_9014_length_1017_cov_3.363825,21
NODE_4722_length_1437_cov_1.400868,28
NODE_1101_length_3450_cov_2.050074,6
NODE_4601_length_1459_cov_2.271368,3
NODE_9193_length_1007_cov_1.918067,28
NODE_8896_length_1025_cov_1.750515,3
NODE_5988_length_1263_cov_1.802152,24
NODE_5705_length_1297_cov_1.432367,20
NODE_6823_length_1178_cov_2.515583,6
NODE_613_length_5265_cov_5.060269,29
NODE_8196_length_1071_cov_2.164370,28
NODE_442_length_6528_cov_2.725475,3
NODE_3962_length_1581_cov_1.551114,28
NODE_5324_length_1344_cov_1.611327,28
NODE_7382_length_1130_cov_3.208372,6
NODE_5666_length_1302_cov_1.912590,28
NODE_889_length_4077_cov_3.807807,29
NODE_5348_length_1342_cov_1.592852,3
NODE_5649_length_1304_cov_2.052042,6
NODE_3724_length_1635_cov_1.764557,7
NODE_2668_length_1961_cov_1.488458,28
NODE_2153_length_2232_cov_2.969224,3
NODE_5014_length_1390_cov_2.273408,6
NODE_3258_length_1750_cov_2.479056,28
NODE_3297_length_1741_cov_2.746738,16
NODE_7654_length_1110_cov_2.387678,9
NODE_9047_length_1016_cov_1.900104,20
NODE_2207_length_2203_cov_1.935289,3
NODE_2187_length_2217_cov_2.221092,3
NODE_6609_length_1199_cov_2.367133,20
NODE_3481_length_1701_cov_2.055286,2
NODE_7938_length_1087_cov_1.689922,28
NODE_8631_length_1041_cov_2.350913,20
NODE_1799_length_2495_cov_2.436475,16
NODE_624_length_5209_cov_2.859333,7
NODE_4896_length_1408_cov_1.882483,2
NODE_681_length_4917_cov_3.720280,21
NODE_6498_length_1209_cov_3.158579,7
NODE_8224_length_1069_cov_1.903353,3
NODE_5034_length_1388_cov_2.088522,7
NODE_2695_length_1951_cov_4.616561,2
NODE_5443_length_1330_cov_1.678431,3
NODE_491_length_6072_cov_4.046701,7
NODE_3820_length_1612_cov_1.956969,20
NODE_5313_length_1345_cov_1.713178,6
NODE_374_length_7546_cov_3.611534,7
NODE_5214_length_1361_cov_2.252680,28
NODE_259_length_10252_cov_5.313229,27
NODE_6627_length_1197_cov_3.697023,6
NODE_2122_length_2251_cov_2.597450,11
NODE_2000_length_2335_cov_3.514474,11
NODE_2745_length_1930_cov_2.585600,16
NODE_5242_length_1356_cov_2.162183,20
NODE_973_length_3806_cov_4.264996,30
NODE_6253_length_1234_cov_1.798134,20
NODE_2531_length_2023_cov_1.713415,28
NODE_823_length_4313_cov_3.858854,21
NODE_1800_length_2493_cov_3.910172,21
NODE_6210_length_1238_cov_2.160609,28
NODE_6447_length_1214_cov_2.555651,16
NODE_125_length_19029_cov_3.781912,30
NODE_2366_length_2111_cov_2.314689,20
NODE_8308_length_1063_cov_2.276786,20
NODE_9223_length_1005_cov_2.311579,2
NODE_8747_length_1034_cov_1.381001,28
NODE_7402_length_1129_cov_2.627561,7
NODE_1827_length_2469_cov_4.027755,2
NODE_770_length_4514_cov_2.698363,11
NODE_1491_length_2828_cov_2.854670,11
NODE_8741_length_1034_cov_1.704801,20
NODE_6669_length_1193_cov_1.694200,28
NODE_6615_length_1199_cov_1.211538,28
NODE_4417_length_1489_cov_2.156904,3
NODE_6633_length_1197_cov_1.632224,28
NODE_5208_length_1361_cov_2.655436,3
NODE_3977_length_1576_cov_2.361604,11
NODE_4349_length_1503_cov_2.109116,24
NODE_8809_length_1030_cov_1.584615,28
NODE_6448_length_1214_cov_2.524590,20
NODE_6700_length_1190_cov_1.915419,17
NODE_4237_length_1524_cov_1.925119,7
NODE_8155_length_1074_cov_2.287537,11
NODE_8465_length_1052_cov_3.284855,21
NODE_4683_length_1445_cov_2.245324,28
NODE_6656_length_1194_cov_2.054434,6
NODE_5723_length_1294_cov_2.221953,3
NODE_1957_length_2360_cov_2.492842,20
NODE_1998_length_2336_cov_2.836475,11
NODE_8869_length_1026_cov_2.558187,11
NODE_7401_length_1129_cov_2.638734,31
NODE_5111_length_1378_cov_2.108088,24
NODE_7622_length_1113_cov_1.517958,28
